ndvi_mean,ndbi_mean,ndwi_mean,swir1_mean,swir2_mean,valid_pixel_fraction,event_id
0.5665823948902566,-0.0729512929998335,-0.5599012296783267,0.2400455078932282,0.1534517332802352,1.0,331
0.5815018052189956,-0.08210694871955075,-0.5396152070654405,0.23300017034016884,0.1545528077387837,0.430419921875,332
0.2714997789190125,0.13634470699601614,-0.3838987199994812,0.41417561490749283,0.3444464923343818,0.943115234375,333
0.3196696660619829,0.08051437306825893,-0.4442573495547937,0.32996608885514433,0.25917851560006966,1.0,334
0.5770033458005631,-0.18295436760944594,-0.5322534082537169,0.22540909398315298,0.1494820855035741,0.714111328125,335
-0.107185632334434,0.095853459203698,0.10409024579143095,0.37244999408721924,0.36104999482631683,0.00048828125,336
0.3302727373454359,0.027652926861884308,-0.44072956702022476,0.328981201237184,0.27396962903912936,1.0,339
0.4608659269698122,-0.022133482710918438,-0.4880619938989279,0.2874284423141944,0.2009049072603375,1.0,341
0.33250777797448466,0.05851034628207285,-0.3722474847772834,0.31968671030203016,0.22145690257146505,0.900146484375,345
0.608937431700685,-0.22123697862153274,-0.5555222760282582,0.2059196183684989,0.11906522761335632,0.831298828125,350
0.21215329197033,-0.1037097623507579,-0.15762220600972046,0.15869379341602324,0.10542689685163827,0.035400390625,351
0.40122384514907744,-0.14290102075414127,-0.37284101975824185,0.196114271172872,0.13454821600249298,0.239501953125,355
0.3306752872742251,-0.10949610233546958,-0.29320464608164476,0.21316377629089905,0.14996936407679537,0.126708984375,356
0.4735575455007399,-0.12199540192209875,-0.448670320359234,0.2249027555092023,0.1560488805467804,0.8505859375,360
0.5892136614762179,-0.20950882035376323,-0.5265842173520645,0.23602935895113086,0.14317097078085395,0.51806640625,361
0.2791563841647616,-0.1001358937708581,-0.2938852160212108,0.2700913690005233,0.20762176875050375,0.57421875,385
0.39342705176847687,-0.10807881453672916,-0.4015316940195431,0.2691692125259174,0.183248842587798,0.421875,387
0.4429496523776247,-0.26816060697603217,-0.3587751598211015,0.16158028198799618,0.10570281691534418,0.03466796875,389
0.5402088336116591,-0.21590656365014155,-0.5053919195457742,0.21943615724012488,0.1370945311973628,1.0,390
0.5549783002427453,-0.2022263541793822,-0.5299698259418066,0.24054577627066465,0.1504207763919112,1.0,391
0.21094543995894785,0.11416288281677295,-0.29097611659024003,0.3820672607398592,0.303325488264818,1.0,403
0.5544704404671732,-0.18719777719424302,-0.5376668150092798,0.20765874017342867,0.13900781255597394,1.0,404
0.7511312163282372,-0.34663586706524313,-0.694335969884805,0.17895769040296727,0.10552849126906949,1.0,407
0.6929817217434324,-0.2621205725170851,-0.6446137742650937,0.19652312010475725,0.11523742676581605,1.0,408
0.2084035302267768,0.030794521146345774,-0.2695247419709278,0.3624637694811099,0.3252595459416625,1.0,409
0.5296959365140179,-0.06289377031194139,-0.5409538924846682,0.3092347165875253,0.19102919914075756,1.0,412
0.6276892495367208,-0.21001838126327943,-0.5693664487783558,0.2167763426887177,0.13933989261659008,1.0,420
0.6008330544734174,-0.21257086287585908,-0.5323830274241235,0.20759321297919087,0.13509641110431403,1.0,421
0.5465266147404835,-0.13620465259591397,-0.5037114756488641,0.24151042492849228,0.15941242685494217,1.0,424
0.1778039812309517,0.05153424864181903,-0.27427389036998673,0.40948234838288045,0.3781850831437623,1.0,430
0.5732233571396993,-0.2457393926926637,-0.46508928600640553,0.24255449602771936,0.13957679214664392,0.40185546875,431
0.31815854208511557,0.036034552619072346,-0.3597951334860918,0.29792170415203145,0.22350771481069387,1.0,435
0.17373898371980223,0.018889081080556345,-0.18937265933060315,0.21595450552528375,0.16508859890400546,0.888671875,439
0.44149529179179425,-0.16283483450177694,-0.43584347555180025,0.2622320067939654,0.18594882801971835,1.0,479
0.3303000541006552,-0.16136765019784863,-0.25338350116682884,0.17666138014950813,0.11543755807036901,0.367919921875,493
0.4204907501629375,-0.0850523730395907,-0.4136067063618186,0.2013423528237378,0.14131923532223,0.830078125,494
-0.021863088392735278,-0.011967343538139823,0.04246045895982342,0.06678192995704132,0.06115810096736817,0.953857421875,499
0.1280376334312828,-0.20797367373136474,-0.10974706288158903,0.11813611164689064,0.09924166649580002,0.0087890625,515
0.034719954527962886,0.2180255781158698,-0.13186173291648692,0.3985312741715461,0.36506682130493573,1.0,516
0.3223329974342884,0.03766631771096025,-0.3769127211804658,0.3797008230546374,0.24885102881141652,0.059326171875,517
0.4372824733387392,-0.008226649187477902,-0.49322606623993304,0.3546518730161913,0.2265310103936893,0.560546875,518
0.6730730684859877,-0.19363713440171637,-0.6280419353125002,0.23858174454216782,0.13245740367390563,0.842529296875,521
0.4999780148760975,-0.011617201518103045,-0.554829351764911,0.3084778977558017,0.19337704533880407,0.859375,522
0.5576167841149585,-0.11727517982643201,-0.5400463083766596,0.27399865773918763,0.17228130753893564,0.982177734375,528
0.3078060436555189,0.11837629647182463,-0.409160373134532,0.3544946810120289,0.26766417483687227,0.84912109375,532
0.5414462105755458,-0.05358092623934212,-0.5341938593591739,0.2775314005083635,0.17707923965231073,0.892578125,533
0.4319288582186487,0.026410279892135204,-0.4780128850834593,0.32264102035561565,0.23574848662611902,0.846923828125,534
0.3498989425362816,0.1199292712290588,-0.4296288370455735,0.3636751428080163,0.2719556766932614,0.896728515625,535
0.43153422964595245,0.05364802634906683,-0.4855253705950091,0.3399591713563971,0.2441995452586872,0.96630859375,536
0.41156145546377665,-0.06464092544610954,-0.4523879713372588,0.23964571992754935,0.1634393999055028,0.6103515625,537
0.6460830375221316,-0.17631804823708744,-0.6008456038818476,0.25512992874243545,0.14773318153444287,0.375244140625,540
0.3955364931020012,0.1598047240690465,-0.4685254120456558,0.39039655788292293,0.2825987306305251,1.0,541
0.5448533910077894,-0.08044913583241944,-0.5416704135125504,0.271295385877238,0.16100207513682108,1.0,542
0.6039171107892392,-0.14967235987910651,-0.5745080822978657,0.2296449666852874,0.13591409967126838,0.768798828125,545
0.5418784938021807,-0.08791953343351365,-0.5450818180494708,0.27157619776986813,0.16732739554706696,0.794921875,547
0.3414430268009158,0.018763149498015098,-0.4461501929867784,0.369766364595374,0.24721920544540646,0.700439453125,548
0.48078049460871364,-0.030247147178238763,-0.5203474785393539,0.3027816681153599,0.19625633362126932,0.711181640625,549
